system:index,20250201_aod_20250201,20250201_cloud_20250201,20250201_no2_20250201,20250202_aod_20250202,20250202_cloud_20250202,20250202_no2_20250202,20250203_aod_20250203,20250203_cloud_20250203,20250203_no2_20250203,20250204_aod_20250204,20250204_cloud_20250204,20250204_no2_20250204,20250205_aod_20250205,20250205_cloud_20250205,20250205_no2_20250205,20250206_aod_20250206,20250206_cloud_20250206,20250206_no2_20250206,20250207_aod_20250207,20250207_cloud_20250207,20250207_no2_20250207,20250208_aod_20250208,20250208_cloud_20250208,20250208_no2_20250208,20250209_aod_20250209,20250209_cloud_20250209,20250209_no2_20250209,20250210_aod_20250210,20250210_cloud_20250210,20250210_no2_20250210,20250211_aod_20250211,20250211_cloud_20250211,20250211_no2_20250211,20250212_aod_20250212,20250212_cloud_20250212,20250212_no2_20250212,20250213_aod_20250213,20250213_cloud_20250213,20250213_no2_20250213,20250214_aod_20250214,20250214_cloud_20250214,20250214_no2_20250214,20250215_aod_20250215,20250215_cloud_20250215,20250215_no2_20250215,20250216_aod_20250216,20250216_cloud_20250216,20250216_no2_20250216,20250217_aod_20250217,20250217_cloud_20250217,20250217_no2_20250217,20250218_aod_20250218,20250218_cloud_20250218,20250218_no2_20250218,20250219_aod_20250219,20250219_cloud_20250219,20250219_no2_20250219,20250220_aod_20250220,20250220_cloud_20250220,20250220_no2_20250220,20250221_aod_20250221,20250221_cloud_20250221,20250221_no2_20250221,20250222_aod_20250222,20250222_cloud_20250222,20250222_no2_20250222,20250223_aod_20250223,20250223_cloud_20250223,20250223_no2_20250223,20250224_aod_20250224,20250224_cloud_20250224,20250224_no2_20250224,20250225_aod_20250225,20250225_cloud_20250225,20250225_no2_20250225,20250226_aod_20250226,20250226_cloud_20250226,20250226_no2_20250226,20250227_aod_20250227,20250227_cloud_20250227,20250227_no2_20250227,20250228_aod_20250228,20250228_cloud_20250228,20250228_no2_20250228,bottom,col_index,grid_id,id,latitude,left,longitude,right,row_index,sort_key,top,.geo
0000000000000000030a,0.2561179775280899,0.0,1.0371372895930011E-4,0.27860674157303367,,8.850886794268505E-5,0.3293876404494382,0.0,7.106428558892486E-5,0.22189887640449438,0.08436217904090695,1.0061611101263912E-4,0.45293258426966293,,9.663385571911717E-5,0.39057303370786517,0.06391549891622395,9.783777428721101E-5,0.838,0.1387220793216564,8.120923166790184E-5,0.8930112359550562,0.23676100932447278,6.894879940369805E-5,0.5514494382022472,,9.77163945208282E-5,0.9100505617977528,,8.15574821899627E-5,0.6802247191011237,0.09816103683952732,1.060077913602134E-4,0.8113483146067416,,1.3041793989228566E-4,0.5130224719101124,0.08139787703674602,1.0731858757533801E-4,,0.0514593674996046,1.5267885808233729E-4,0.3683539325842697,,9.692194726085078E-5,0.3207247191011236,,1.4003597568088482E-4,0.45017977528089886,,1.5670772700104516E-4,0.519994382022472,,1.253933878615471E-4,,0.08262702822685059,7.404411735478626E-5,0.8704382022471909,0.5746748447418085,,,0.5426138632640064,,0.5996741573033707,,1.253800250751358E-4,0.32855056179775277,0.4968166947364698,,,,8.077871461864382E-5,0.5252247191011236,0.08092104991615169,7.935031680204311E-5,0.521,0.2212071716785382,6.415224197553328E-5,0.6163202247191011,,8.573597733629678E-5,0.5998988764044944,,1.0618210217216748E-4,1927644.4222,18,HYD_0779,831,17.422381529618875,224391.0724,78.41029663893599,225391.0724,20,200018,1928644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.40565804072621,17.417806118095466],[78.41506232669428,17.41792648644583],[78.41493746481001,17.426956223399632],[78.4055287417424,17.426835799094373],[78.40565804072621,17.417806118095466]]]}"
0000000000000000030b,0.26469662921348314,0.0,1.114527688099427E-4,0.31578651685393255,,9.717068317515931E-5,0.3303876404494382,0.0,6.34110343747615E-5,0.229314606741573,0.08436217904095207,1.0061611101269292E-4,0.44520786516853933,,9.698198935663865E-5,0.4037865168539326,0.06391111726341625,9.71669896069662E-5,,0.13872207235393166,8.255702221573774E-5,0.9024157303370787,0.2367608994246743,6.894880061739865E-5,0.554685393258427,,9.771639452088047E-5,0.9052415730337079,,8.155748219000633E-5,0.6821573033707865,0.09816103428607252,1.084811519831975E-4,0.85361797752809,,1.4543969088417276E-4,0.5308089887640449,0.08139787689622298,1.0623767796140709E-4,,0.05333516437071379,1.507035003065592E-4,0.38260674157303365,,9.69219472609026E-5,0.32297191011235954,,1.3986321856463945E-4,0.46091573033707867,,1.543747471699367E-4,0.5176516853932585,,1.2539436419583015E-4,,0.08262702822689479,7.404411735482585E-5,0.8652134831460674,0.5746748447421158,,,0.5398976802828696,,0.6038988764044944,,1.390790355891213E-4,0.3234269662921348,0.49681669473673545,,,,8.077871461868702E-5,0.5280224719101123,0.08097480873401912,7.949927754958646E-5,0.5216292134831461,0.22051373843435731,6.282898753553427E-5,0.6507471910112359,,8.540295404975988E-5,0.6062134831460673,,1.0618210217222427E-4,1927644.4222,19,HYD_0780,876,17.422503447644132,225391.0724,78.41970311678324,226391.0724,20,200019,1928644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.41506232669428,17.41792648644583],[78.42447095738949,17.41805135098842],[78.4243416820863,17.42708106980523],[78.41493746481001,17.426956223399632],[78.41506232669428,17.41792648644583]]]}"
0000000000000000030c,0.2866235955056179,,1.333155087194857E-4,0.31251685393258427,,9.750045137476391E-5,0.33615168539325846,,6.33564413874182E-5,0.2297865168539326,0.08436217904087843,1.006161110126051E-4,0.4509213483146068,,1.0226403510215714E-4,0.4090112359550562,0.06391111538872017,9.294489048475421E-5,,0.1381289102376727,8.441051567988258E-5,0.9106067415730337,0.23676089942446768,6.894880061733849E-5,0.5511797752808989,,9.559120598708988E-5,0.9050730337078653,,8.155748218993513E-5,0.6815842696629213,0.09816103428598684,1.0848115198310284E-4,1.0235056179775284,,1.4592426305165847E-4,0.541814606741573,0.08142198681833038,1.0506008705541777E-4,,0.05886462585443203,1.5202204414347927E-4,0.3836348314606742,,9.692194726081802E-5,0.3237808988764045,,1.3885308346576333E-4,0.4695112359550562,,1.4024858713132155E-4,0.5236685393258427,,1.2568191496714422E-4,,0.08262702822682266,7.404411735476123E-5,0.8694943820224719,0.5746748447416145,,,0.5398976802823985,,0.5986067415730336,,1.4370566444240352E-4,0.3133820224719101,0.49926537145973937,,,,8.077871461861651E-5,0.5358258426966293,0.08102856755200928,7.964823829725353E-5,0.525,0.21664279462857525,5.5442200674629144E-5,0.6662191011235955,,8.284450881042749E-5,0.602,,1.0336092947494701E-4,1927644.4222,20,HYD_0781,921,17.42262678059607,226391.0724,78.42910956542802,227391.0724,20,200020,1928644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.42447095738949,17.41805135098842],[78.43387525524156,17.41817176294078],[78.43375041624927,17.427201447972347],[78.4243416820863,17.42708106980523],[78.42447095738949,17.41805135098842]]]}"
0000000000000000030d,0.29376404494382025,,1.333155087195451E-4,0.2837415730337079,,9.750045137480736E-5,0.3165280898876405,,6.335644138744644E-5,0.22450561797752808,0.08436217904091604,1.0061611101264996E-4,0.4618370786516854,,1.1574237578316651E-4,0.41201123595505623,,8.84707551449613E-5,,0.128463460436246,8.516761120580284E-5,0.9157191011235956,0.23676089942457318,6.894880061736921E-5,0.543752808988764,,8.584406952778907E-5,0.9338426966292134,,8.155748218997151E-5,0.6799550561797754,0.09721735462234757,1.0599918549030031E-4,1.0238932584269662,,1.4598637393578817E-4,0.5432921348314608,0.08334358122905502,1.058965240356934E-4,,0.062490026421279134,1.5288655181243326E-4,0.39093258426966293,,9.69219472608612E-5,0.31959550561797756,,1.3216776449910433E-4,0.4718932584269663,,1.3382681936492425E-4,0.5081741573033708,,1.2683107580493765E-4,,0.0826270282268595,7.404411735479424E-5,0.9012696629213484,0.5746748447418705,,0.559,0.5398976802826391,,0.5982808988764043,0.1671391681464552,1.48129954317538E-4,0.307,0.5171171215142645,,,,8.077871461865252E-5,0.5459887640449439,0.08108232637001346,7.979719904493161E-5,,0.21602697670461596,5.426705683931241E-5,0.6352752808988763,,7.978996291058821E-5,0.6042247191011235,,9.091351918686403E-5,1927644.4222,21,HYD_0782,966,17.422746448370873,227391.0724,78.43851608275982,228391.0724,20,200021,1928644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.43387525524156,17.41817176294078],[78.4432839818043,17.41829214413849],[78.44315464348111,17.427321805897147],[78.43375041624927,17.427201447972347],[78.43387525524156,17.41817176294078]]]}"
0000000000000000030e,0.28065168539325847,0.0,1.2917313193040337E-4,0.28921348314606743,,9.750045137483443E-5,0.30797752808988765,,6.335644138746402E-5,0.22387640449438204,0.08436217904093944,1.0061611101267788E-4,0.4717078651685393,,1.1574237578319863E-4,0.4168876404494382,,8.847075514498586E-5,,0.10615322925317028,8.32062760943045E-5,0.924,0.2367608994246389,6.894880061738834E-5,0.5456292134831461,,8.168870408556597E-5,0.9321292134831461,,8.155748218999412E-5,0.6969662921348315,0.09341274493301956,9.599270327951192E-5,1.0686629213483148,,1.4657664469999536E-4,0.5309775280898877,0.09231791445454006,1.0980289685868621E-4,,0.06277119368317022,1.529535948066596E-4,0.3719943820224719,,9.692194726088809E-5,0.32516292134831465,,1.1847023702643449E-4,0.46612359550561794,,1.332912524476415E-4,0.495,,1.2693938333545765E-4,,0.08262702822688242,7.404411735481477E-5,0.8942471910112358,0.5746748447420299,,0.5648426966292134,0.5168414923843354,8.55380123039342E-5,0.5853258426966292,0.16713916943403662,1.521204377102325E-4,0.31576404494382027,0.5539934347997119,,,,8.077871461867494E-5,0.549438202247191,0.08291650205449201,7.472253707933642E-5,,0.21602697670467594,5.426705683932747E-5,0.6282078651685394,,7.978996291061034E-5,0.611,,8.689519017937954E-5,1927644.4222,22,HYD_0783,1011,17.422867542118592,228391.0724,78.4479225264058,229391.0724,20,200022,1928644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.4432839818043,17.41829214413849],[78.45268820086086,17.418412505655606],[78.45256329806618,17.42744222160391],[78.44315464348111,17.427321805897147],[78.4432839818043,17.41829214413849]]]}"
0000000000000000030f,0.2637303370786517,0.0,1.162752710108413E-4,0.3054269662921348,,9.289825814034243E-5,0.30853370786516854,,6.335644138742086E-5,0.22701123595505618,0.08436217904088197,1.0061611101260933E-4,0.4325730337078651,,1.1574237578311978E-4,0.43835955056179776,,8.3675827012906E-5,,0.10615322738882503,8.30552671686482E-5,,0.23608810920664314,6.636678944436777E-5,0.552,,8.168870408551031E-5,0.8759887640449439,0.0922395911741446,8.117453913897063E-5,0.709,0.09115764498707733,9.006157779364776E-5,1.189,,1.4754857693328484E-4,0.5285,0.1039151050019084,1.1485095433982652E-4,,0.06277119368312746,1.5295359480655543E-4,0.3635,,9.293751568073353E-5,0.323376404494382,,1.1855248204975643E-4,0.4572584269662921,,1.2781627620652545E-4,0.483876404494382,,1.269393833353712E-4,,0.08262702822682612,7.404411735476433E-5,0.89,0.5746748447416384,,0.579,0.41585617283028387,8.553801256604259E-5,0.5740000000000001,0.16713917255396293,1.5263046952890966E-4,0.33935955056179773,0.6057863837026076,,,,7.682988872516841E-5,0.5459494382022472,0.0879279744913397,6.049177774221485E-5,,0.21602697670452875,5.426705683929051E-5,0.6064325842696628,,7.923064789125104E-5,,,8.689519017932034E-5,1927644.4222,23,HYD_0784,1056,17.422987593605107,229391.0724,78.45733009491565,230391.0724,20,200023,1928644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.45268820086086,17.418412505655606],[78.46209684586347,17.418532924796807],[78.46197204129385,17.427562619126743],[78.45256329806618,17.42744222160391],[78.45268820086086,17.418412505655606]]]}"
00000000000000000310,0.2642631578947368,0.0,1.1064949649155431E-4,0.322,,7.733195764610286E-5,0.3145,,6.335644138745334E-5,0.229,0.08436217904092523,1.0061611101266091E-4,0.357,,1.1574237578317913E-4,0.443,,7.336931053940475E-5,,0.10615322738887945,8.305526716869079E-5,,0.23338930638815436,5.6009416749934826E-5,,,8.168870408555218E-5,0.8150000000000001,0.09223958981507448,7.614823721079674E-5,,0.09115764498712407,9.006157779369392E-5,,,1.475485769333605E-4,,0.11090726533610437,1.1789452141248546E-4,,0.062437673574434215,1.4990535676729616E-4,,,8.303502491558646E-5,0.331,,1.1863704496689728E-4,0.444,,1.1960100528087933E-4,0.462,,1.2693938333543621E-4,,0.0826270282268685,7.404411735480229E-5,,0.5957840480951535,,,0.32712331414229084,8.553801308154861E-5,,0.19484433251177957,1.526304709681052E-4,0.34400000000000003,0.6768695523684377,,,,6.440171995159398E-5,0.537,0.08929665617674526,5.725151165578939E-5,,0.2160269767046395,5.4267056839318334E-5,0.5650000000000001,,7.748797190894539E-5,,,7.943476176766593E-5,1927644.4222,24,HYD_0785,1101,17.423107980775974,230391.0724,78.46673657756301,231391.0724,20,200024,1928644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.46209684586347,17.418532924796807],[78.47150115568158,17.418653334872893],[78.47137627588238,17.427682997157408],[78.46197204129385,17.427562619126743],[78.46209684586347,17.418532924796807]]]}"
00000000000000000311,0.24507865168539325,0.0,1.1076595476092698E-4,,,6.685634434690262E-5,0.28500000000000003,,6.335644138745452E-5,0.221,0.08436217904092681,1.0061611101266281E-4,,,1.0967892045190293E-4,0.42,,7.196005026345744E-5,,0.10425394902095263,7.7970266013318E-5,,0.2311774790287511,4.752094173455693E-5,,,8.168870408555373E-5,,0.09223958800099097,6.927692669572873E-5,,0.09075072572446151,8.389177364417829E-5,,,1.4784935547407007E-4,,0.11379990447949025,1.1567207508096335E-4,,0.06107137307071388,1.3741792629563666E-4,0.324,,7.971251034179539E-5,0.258,,1.1646396826668276E-4,0.437,,1.1960100528088155E-4,,,1.2511404202157365E-4,,0.08504434436102631,7.632296856371971E-5,,0.644794084613732,,,0.327123314142297,8.553801308155023E-5,,0.3009830748358962,1.5263047328205526E-4,0.343,0.7229704134178493,,,,5.666734692005896E-5,,0.08948382177774034,5.739513329151432E-5,,0.21602697670464358,5.426705683931935E-5,,,7.645462756046793E-5,,,6.748977018297977E-5,1927644.4222,25,HYD_0786,1146,17.423227294238284,231391.0724,78.47614345518137,232391.0724,20,200025,1928644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.47150115568158,17.418653334872893],[78.48090980193307,17.418769264797618],[78.4807850203648,17.427803437291747],[78.47137627588238,17.427682997157408],[78.47150115568158,17.418653334872893]]]}"
00000000000000000312,0.24924460431654674,0.0,1.1194611230325826E-4,0.3257391304347826,,6.685634434686938E-5,0.2857769784172662,,6.335644138742301E-5,0.217568345323741,0.08436217904088486,1.0061611101261277E-4,0.42206521739130426,,9.010396496521644E-5,0.41214388489208637,,6.83790549571644E-5,,0.09907907140253751,6.411539401945231E-5,,0.23117747902863617,4.7520941734533304E-5,0.5478260869565217,,8.168870408551311E-5,1.0359565217391302,0.09223958849904301,6.927597860338061E-5,0.7186086956521738,0.08994918658430331,7.173865147368188E-5,1.1722173913043477,,1.4898852731868814E-4,0.6229130434782608,0.12151234856308693,1.0671267064580865E-4,,0.05995735526083197,1.2723625695794933E-4,0.3198776978417266,,7.971251034175576E-5,0.26770143884892084,,1.1100702616906793E-4,0.43259712230215824,,1.1687971187442822E-4,0.46108695652173914,,1.1705597767753364E-4,,0.09002746246473922,8.102065148337047E-5,0.7779565217391303,0.6650192737577458,,0.5943478260869565,0.3271233141421343,8.553801308150769E-5,,0.3836476206778391,,0.3352086330935252,0.720838920339113,,,,5.453523747861065E-5,0.6242173913043477,0.08930335430208118,5.725665158398278E-5,,0.2202550935101265,5.2265839354844663E-5,0.7579130434782607,,7.645462756042992E-5,,,7.080413894448009E-5,1927644.4222,26,HYD_0787,1191,17.4233454163845,232391.0724,78.48554915980658,233391.0724,20,200026,1928644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.48090980193307,17.418769264797618],[78.49031411183066,17.41888962938903],[78.4901892550707,17.427919325921742],[78.4807850203648,17.427803437291747],[78.48090980193307,17.418769264797618]]]}"
00000000000000000313,0.26767723880597016,0.0,1.1298481259704173E-4,0.30496268656716413,,6.685634434687796E-5,0.2988414179104477,,6.335644138743113E-5,0.2125783582089552,0.08436217904089569,1.0061611101262567E-4,0.4346231343283582,,7.850104884708942E-5,0.4032164179104477,,6.456907979776116E-5,,0.0964151695370524,5.69832409382709E-5,0.9152753623188405,0.2311774790286658,4.7520941734539396E-5,0.5480783582089552,,8.168870408552358E-5,0.9776436567164177,0.09223958849905486,6.927597860338949E-5,0.7089514925373135,0.08969007432459389,6.780993135179267E-5,1.1354589552238805,,1.4973468205423555E-4,0.6052667910447761,0.1263676084572435,1.0107143406819817E-4,,0.059957355260839666,1.2723625695796565E-4,0.32435447761194025,,7.9712510341766E-5,0.2828973880597015,,1.081922367257461E-4,0.4156082089552238,,1.140428319803378E-4,0.4434888059701492,,1.1132101847409945E-4,,0.09179148823021413,8.26836330816021E-5,0.8321343283582089,0.665019273757831,,0.5941119402985073,0.32712331414217627,8.553801308151865E-5,0.5545579710144929,0.38364762067788827,,0.31393656716417906,0.7102104472930922,,,,5.286356199748429E-5,0.6621399253731344,0.0887169913242941,5.6806707027302445E-5,0.546768115942029,0.22463042528835298,5.0194943289914645E-5,0.686830223880597,,7.645462756043971E-5,0.6258623188405797,,7.370135702668663E-5,1927644.4222,27,HYD_0788,1236,17.423464697712006,233391.0724,78.49495600621648,234391.0724,20,200027,1928644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.49031411183066,17.41888962938903],[78.49972275539272,17.41901004558584],[78.49959791017147,17.428039714644772],[78.4901892550707,17.427919325921742],[78.49031411183066,17.41888962938903]]]}"
00000000000000000314,0.2792669172932331,0.0,1.1298486008259784E-4,0.28739849624060143,,6.690587375256017E-5,0.3271052631578947,,6.335644138742484E-5,0.20845864661654134,0.0843878372157852,1.0026651778765022E-4,0.4437706766917293,,7.850104884708161E-5,0.3968496240601504,,5.692178127576486E-5,,0.09641516953704284,5.698324093826524E-5,0.920033834586466,0.23105846853836892,4.749794438063862E-5,0.5469699248120301,,8.155682078815641E-5,0.9208909774436088,0.09223958849904569,6.92759786033826E-5,0.7564041353383457,0.08969007432458496,6.780993135178595E-5,1.01965977443609,,1.4973468205422064E-4,0.5635281954887218,0.1263683866744868,1.0107175697285004E-4,,0.059957355260833706,1.2723625695795302E-4,0.336734962406015,,7.971251034175806E-5,0.2762951127819549,,1.0838088094283591E-4,0.3897556390977443,,1.1230763096850808E-4,0.5048665413533834,,1.1173113645047378E-4,,0.09189103760202082,8.230159771529696E-5,0.8800714285714285,0.6650192737577649,,0.5916804511278195,0.32712331414214374,8.553801308151015E-5,0.542672932330827,0.38366052680002266,1.581583612320324E-4,0.30732330827067667,0.7132945964708177,,,,5.057625112284887E-5,0.6099657258064517,0.08872790337569227,5.6815080414160605E-5,0.5442969924812029,0.22642948983594477,4.9343424849459986E-5,0.6188609022556391,,6.788509767947415E-5,0.6587518796992481,,7.716601941543336E-5,1927644.4222,28,HYD_0789,1281,17.423583225219808,234391.0724,78.50436358164616,235391.0724,20,200028,1928644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.49972275539272,17.41901004558584],[78.50912706143244,17.419126009969595],[78.50900664895084,17.42815564129025],[78.49959791017147,17.428039714644772],[78.49972275539272,17.41901004558584]]]}"
00000000000000000315,0.2789342105263158,,1.1298489698672005E-4,0.24273308270676694,,6.779394915622793E-5,0.33496428571428566,0.0,6.265551471501309E-5,0.20987593984962408,0.08486910941913971,8.342827148364308E-5,0.43328571428571433,,7.85010488470841E-5,0.4001616541353384,,5.093634536023045E-5,1.4493456790123458,0.09641516953704588,5.698324093826706E-5,0.9284812030075189,0.22517017391776936,4.636010106975044E-5,0.5501390977443609,,7.809046721458144E-5,0.8963759398496242,0.0922395884990486,6.927597860338481E-5,0.8037161654135339,0.08991117264415942,6.773322862998796E-5,0.9602199248120301,,1.4973468205422546E-4,0.5498421052631578,0.12636904418465653,1.0107202979268111E-4,,0.059957355260835614,1.2723625695795705E-4,0.3402556390977443,,7.971251034176058E-5,0.26983082706766925,,1.0861501347955436E-4,0.3766654135338346,,1.1095347144871334E-4,0.5675770676691729,,1.1224747711883161E-4,,0.09247302302006452,8.0068134677867E-5,0.8833120300751879,0.6650192737577862,,0.5890451127819549,0.32712331561064334,6.850087103061826E-5,0.5488684210526316,0.38556385711359076,1.5815835950106172E-4,0.32531203007518794,0.7180553905559662,,,,4.7479801246798474E-5,0.5310180180180181,0.0887564677485138,5.6836999236580716E-5,0.5429060150375938,0.22783271968359628,4.86792596347987E-5,0.5908214285714285,,5.6197852809313555E-5,0.6855075187969925,,7.659333163458757E-5,1927644.4222,29,HYD_0790,1326,17.42369994352676,235391.0724,78.51377156782279,236391.0724,20,200029,1928644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.50912706143244,17.419126009969595],[78.5185356983656,17.419241936381187],[78.51841529703515,17.42827607228602],[78.50900664895084,17.42815564129025],[78.50912706143244,17.419126009969595]]]}"
00000000000000000316,0.2832022471910113,,9.594246420213437E-5,0.24541573033707867,,5.8938164953184464E-5,0.32024719101123605,0.0,4.7052040122928955E-5,0.21629213483146068,0.08526861248909993,7.170192615806888E-5,0.4269719101123596,,7.850104884713029E-5,0.4172471910112361,,5.0912208697332226E-5,1.2420898876404496,0.09627154822385162,5.690281532572059E-5,0.933865168539326,0.21197185298012428,4.380968160835249E-5,0.559494382022472,,7.585850471080346E-5,0.8774269662921349,0.09223958849910288,6.92759786034256E-5,0.8115898876404496,0.08939346515171571,6.0545173496793135E-5,0.9852134831460676,,1.4367340420740667E-4,0.5569550561797754,0.1263690441847309,1.010720297927406E-4,,0.0599573552608709,1.2723625695803195E-4,0.3451067415730338,,7.971251034180751E-5,0.27753370786516857,,1.0868832876082833E-4,0.42470224719101135,,1.1070271791910997E-4,0.5851573033707866,,1.1244089602731661E-4,,0.09335566749240626,7.66808120682906E-5,0.88761797752809,0.6650192737581776,,0.5976629213483147,0.32712331650772536,5.0055881660915554E-5,0.5590322580645162,0.3872102175698422,1.5815836225502577E-4,0.33916853932584273,0.70484704424458,,,,4.626668092028514E-5,0.5480909090909093,0.08764878133888003,5.4833192721454526E-5,0.5523932584269664,0.22783271968373037,4.867925963482734E-5,0.6011629213483145,,5.302912177287116E-5,0.6819044943820225,,7.509152934465511E-5,1927644.4222,30,HYD_0791,1371,17.4238177428597,236391.0724,78.52317838544822,237391.0724,20,200030,1928644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.5185356983656,17.419241936381187],[78.52794441697962,17.41936228848297],[78.52781960643492,17.428392051257617],[78.51841529703515,17.42827607228602],[78.5185356983656,17.419241936381187]]]}"
